"index","average_price","devex value (USD)","volume","date"
2032,3669,12.8415,22,2020-10-04 00:00:00.000
2033,4069,14.2415,21,2020-10-05 00:00:00.000
2034,3782,13.237,15,2020-10-06 00:00:00.000
2035,3720,13.02,14,2020-10-07 00:00:00.000
2036,3472,12.152000000000001,16,2020-10-08 00:00:00.000
2037,3809,13.3315,22,2020-10-09 00:00:00.000
2038,4101,14.3535,90,2020-10-10 00:00:00.000
2039,4024,14.084,121,2020-10-11 00:00:00.000
2040,4065,14.227500000000001,115,2020-10-12 00:00:00.000
2041,4061,14.2135,102,2020-10-13 00:00:00.000
2042,4232,14.812000000000001,112,2020-10-14 00:00:00.000
2043,4239,14.836500000000001,9,2020-10-15 00:00:00.000
2044,3904,13.664,16,2020-10-16 00:00:00.000
2045,4259,14.906500000000001,93,2020-10-17 00:00:00.000
2046,4194,14.679,124,2020-10-18 00:00:00.000
2047,4003,14.0105,127,2020-10-19 00:00:00.000
2048,4132,14.462,20,2020-10-20 00:00:00.000
2049,4134,14.469,20,2020-10-21 00:00:00.000
2050,4553,15.935500000000001,19,2020-10-22 00:00:00.000
2051,4265,14.9275,93,2020-10-23 00:00:00.000
2052,4289,15.0115,109,2020-10-24 00:00:00.000
2053,4266,14.931000000000001,113,2020-10-25 00:00:00.000
2054,4165,14.5775,14,2020-10-26 00:00:00.000
2055,4256,14.896,16,2020-10-27 00:00:00.000
2056,3984,13.944,16,2020-10-28 00:00:00.000
2057,4395,15.3825,17,2020-10-29 00:00:00.000
2058,4353,15.2355,23,2020-10-30 00:00:00.000
2059,4011,14.0385,25,2020-10-31 00:00:00.000
2060,4733,16.5655,11,2020-11-01 00:00:00.000
2061,4288,15.008000000000001,15,2020-11-02 00:00:00.000
2062,4698,16.443,8,2020-11-03 00:00:00.000
2063,4527,15.8445,16,2020-11-04 00:00:00.000
2064,4622,16.177,18,2020-11-05 00:00:00.000
2065,5106,17.871,20,2020-11-06 00:00:00.000
2066,4983,17.4405,14,2020-11-07 00:00:00.000
2067,4241,14.8435,14,2020-11-08 00:00:00.000
2068,4436,15.526,17,2020-11-09 00:00:00.000
2069,4889,17.1115,12,2020-11-10 00:00:00.000
2070,4830,16.905,12,2020-11-11 00:00:00.000
2071,4435,15.5225,17,2020-11-12 00:00:00.000
2072,5066,17.731,10,2020-11-13 00:00:00.000
2073,4407,15.4245,22,2020-11-14 00:00:00.000
2074,4299,15.0465,13,2020-11-15 00:00:00.000
2075,4291,15.0185,12,2020-11-16 00:00:00.000
2076,4920,17.22,6,2020-11-17 00:00:00.000
2077,4637,16.2295,13,2020-11-18 00:00:00.000
2078,4788,16.758,15,2020-11-19 00:00:00.000
2079,4964,17.374,18,2020-11-20 00:00:00.000
2080,5204,18.214,17,2020-11-21 00:00:00.000
2081,5244,18.354,14,2020-11-22 00:00:00.000
2082,5350,18.725,9,2020-11-23 00:00:00.000
2083,4051,14.1785,17,2020-11-24 00:00:00.000
2084,5005,17.517500000000002,14,2020-11-25 00:00:00.000
2085,4764,16.674,18,2020-11-26 00:00:00.000
2086,5518,19.313,19,2020-11-27 00:00:00.000
2087,5599,19.5965,10,2020-11-28 00:00:00.000
2088,4929,17.2515,22,2020-11-29 00:00:00.000
2089,5782,20.237000000000002,17,2020-11-30 00:00:00.000
2090,5465,19.1275,19,2020-12-01 00:00:00.000
2091,5657,19.799500000000002,15,2020-12-02 00:00:00.000
2092,5993,20.9755,12,2020-12-03 00:00:00.000
2093,5250,18.375,16,2020-12-04 00:00:00.000
2094,5546,19.411,28,2020-12-05 00:00:00.000
2095,5984,20.944,13,2020-12-06 00:00:00.000
2096,5203,18.2105,18,2020-12-07 00:00:00.000
2097,6225,21.7875,15,2020-12-08 00:00:00.000
2098,5430,19.005,9,2020-12-09 00:00:00.000
2099,5863,20.520500000000002,18,2020-12-10 00:00:00.000
2100,5549,19.4215,13,2020-12-11 00:00:00.000
2101,5589,19.5615,23,2020-12-12 00:00:00.000
2102,5899,20.6465,8,2020-12-13 00:00:00.000
2103,5584,19.544,20,2020-12-14 00:00:00.000
2104,5832,20.412,14,2020-12-15 00:00:00.000
2105,4339,15.1865,13,2020-12-16 00:00:00.000
2106,6177,21.619500000000002,11,2020-12-17 00:00:00.000
2107,6228,21.798000000000002,17,2020-12-18 00:00:00.000
2108,5645,19.7575,24,2020-12-19 00:00:00.000
2109,5896,20.636,28,2020-12-20 00:00:00.000
2110,6381,22.3335,19,2020-12-21 00:00:00.000
2111,6500,22.75,20,2020-12-22 00:00:00.000
2112,6411,22.4385,11,2020-12-23 00:00:00.000
2113,7589,26.5615,35,2020-12-24 00:00:00.000
2114,8408,29.428,34,2020-12-25 00:00:00.000
2115,8470,29.645,40,2020-12-26 00:00:00.000
2116,8255,28.892500000000002,136,2020-12-27 00:00:00.000
2117,7910,27.685000000000002,199,2020-12-28 00:00:00.000
2118,7508,26.278000000000002,170,2020-12-29 00:00:00.000
2119,7715,27.0025,159,2020-12-30 00:00:00.000
2120,8057,28.1995,139,2020-12-31 00:00:00.000
2121,8090,28.315,20,2021-01-01 00:00:00.000
2122,8854,30.989,19,2021-01-02 00:00:00.000
2123,9237,32.3295,20,2021-01-03 00:00:00.000
2124,9109,31.8815,24,2021-01-04 00:00:00.000
2125,8178,28.623,23,2021-01-05 00:00:00.000
2126,7617,26.6595,11,2021-01-06 00:00:00.000
2127,8197,28.6895,12,2021-01-07 00:00:00.000
2128,8366,29.281000000000002,22,2021-01-08 00:00:00.000
2129,8622,30.177,18,2021-01-09 00:00:00.000
2130,7344,25.704,21,2021-01-10 00:00:00.000
2131,8293,29.0255,11,2021-01-11 00:00:00.000
2132,7808,27.328,26,2021-01-12 00:00:00.000
2133,8414,29.449,21,2021-01-13 00:00:00.000
2134,7907,27.674500000000002,25,2021-01-14 00:00:00.000
2135,8777,30.7195,19,2021-01-15 00:00:00.000
2136,8298,29.043,28,2021-01-16 00:00:00.000
2137,8317,29.1095,25,2021-01-17 00:00:00.000
2138,8378,29.323,17,2021-01-18 00:00:00.000
2139,6667,23.334500000000002,41,2021-01-19 00:00:00.000
2140,7595,26.5825,29,2021-01-20 00:00:00.000
2141,8561,29.9635,19,2021-01-21 00:00:00.000
2142,8138,28.483,22,2021-01-22 00:00:00.000
2143,7977,27.9195,21,2021-01-23 00:00:00.000
2144,7401,25.9035,32,2021-01-24 00:00:00.000
2145,7166,25.081,17,2021-01-25 00:00:00.000
2146,7210,25.235,33,2021-01-26 00:00:00.000
2147,7005,24.517500000000002,17,2021-01-27 00:00:00.000
2148,10526,36.841,67,2021-01-28 00:00:00.000
2149,6729,23.5515,32,2021-01-29 00:00:00.000
2150,7858,27.503,17,2021-01-30 00:00:00.000
2151,7863,27.520500000000002,18,2021-01-31 00:00:00.000
2152,7312,25.592000000000002,114,2021-02-01 00:00:00.000
2153,7883,27.590500000000002,150,2021-02-02 00:00:00.000
2154,7239,25.3365,204,2021-02-03 00:00:00.000
2155,8045,28.1575,158,2021-02-04 00:00:00.000
2156,8118,28.413,182,2021-02-05 00:00:00.000
2157,8993,31.4755,167,2021-02-06 00:00:00.000
2158,9032,31.612000000000002,138,2021-02-07 00:00:00.000
2159,8603,30.110500000000002,162,2021-02-08 00:00:00.000
2160,8471,29.648500000000002,174,2021-02-09 00:00:00.000
2161,7056,24.696,25,2021-02-10 00:00:00.000
2162,9209,32.231500000000004,90,2021-02-11 00:00:00.000
2163,9362,32.767,162,2021-02-12 00:00:00.000
2164,9805,34.3175,16,2021-02-13 00:00:00.000
2165,10604,37.114000000000004,27,2021-02-14 00:00:00.000
2166,11264,39.424,27,2021-02-15 00:00:00.000
2167,12712,44.492000000000004,23,2021-02-16 00:00:00.000
2168,11698,40.943,18,2021-02-17 00:00:00.000
2169,12541,43.8935,18,2021-02-18 00:00:00.000
2170,12653,44.2855,14,2021-02-19 00:00:00.000
2171,12489,43.7115,17,2021-02-20 00:00:00.000
2172,12277,42.969500000000004,16,2021-02-21 00:00:00.000
2173,12832,44.912,6,2021-02-22 00:00:00.000
2174,11088,38.808,18,2021-02-23 00:00:00.000
2175,8312,29.092000000000002,26,2021-02-24 00:00:00.000
2176,9837,34.4295,13,2021-02-25 00:00:00.000
2177,11191,39.1685,26,2021-02-26 00:00:00.000
2178,10498,36.743,17,2021-02-27 00:00:00.000
2179,9543,33.4005,11,2021-02-28 00:00:00.000
2180,9889,34.6115,209,2021-03-01 00:00:00.000
2181,9390,32.865,212,2021-03-02 00:00:00.000
2182,8635,30.2225,199,2021-03-03 00:00:00.000
2183,7524,26.334,221,2021-03-04 00:00:00.000
2184,7739,27.0865,208,2021-03-05 00:00:00.000
2185,8048,28.168,184,2021-03-06 00:00:00.000
2186,8160,28.560000000000002,180,2021-03-07 00:00:00.000
2187,8462,29.617,173,2021-03-08 00:00:00.000
2188,8043,28.1505,210,2021-03-09 00:00:00.000
2189,8678,30.373,141,2021-03-10 00:00:00.000
2190,8787,30.7545,22,2021-03-11 00:00:00.000
2191,9901,34.6535,19,2021-03-12 00:00:00.000
2192,8645,30.2575,25,2021-03-13 00:00:00.000
2193,9088,31.808,14,2021-03-14 00:00:00.000
2194,9012,31.542,22,2021-03-15 00:00:00.000
2195,9864,34.524,21,2021-03-16 00:00:00.000
2196,10428,36.498,20,2021-03-17 00:00:00.000
2197,11419,39.9665,34,2021-03-18 00:00:00.000
2198,10956,38.346000000000004,31,2021-03-19 00:00:00.000
2199,9634,33.719,52,2021-03-20 00:00:00.000
2200,9078,31.773,18,2021-03-21 00:00:00.000
2201,9721,34.0235,16,2021-03-22 00:00:00.000
2202,7843,27.4505,22,2021-03-23 00:00:00.000
2203,6903,24.1605,11,2021-03-24 00:00:00.000
2204,7972,27.902,16,2021-03-25 00:00:00.000
2205,6991,24.4685,12,2021-03-26 00:00:00.000
2206,7779,27.2265,12,2021-03-27 00:00:00.000
2207,7774,27.209,8,2021-03-28 00:00:00.000
2208,7294,25.529,15,2021-03-29 00:00:00.000
2209,7226,25.291,11,2021-03-30 00:00:00.000
2210,6137,21.4795,15,2021-03-31 00:00:00.000
2211,6849,23.9715,10,2021-04-01 00:00:00.000
2212,6699,23.4465,10,2021-04-02 00:00:00.000
2213,6852,23.982,16,2021-04-03 00:00:00.000
2214,7814,27.349,14,2021-04-04 00:00:00.000
2215,7147,25.0145,6,2021-04-05 00:00:00.000
2216,7509,26.2815,55,2021-04-06 00:00:00.000
2217,7152,25.032,105,2021-04-07 00:00:00.000
2218,7406,25.921,11,2021-04-08 00:00:00.000
2219,6799,23.7965,16,2021-04-09 00:00:00.000
2220,7857,27.4995,10,2021-04-10 00:00:00.000
2221,6915,24.2025,6,2021-04-11 00:00:00.000
2222,5500,19.25,3,2021-04-12 00:00:00.000
2223,5171,18.0985,14,2021-04-13 00:00:00.000
2224,6214,21.749,19,2021-04-14 00:00:00.000
2225,10856,37.996,85,2021-04-15 00:00:00.000
2226,10754,37.639,99,2021-04-16 00:00:00.000
2227,10827,37.8945,97,2021-04-17 00:00:00.000
2228,10248,35.868,15,2021-04-18 00:00:00.000
2229,11699,40.9465,122,2021-04-19 00:00:00.000
2230,11204,39.214,57,2021-04-20 00:00:00.000
2231,11865,41.5275,86,2021-04-21 00:00:00.000
2232,11031,38.6085,92,2021-04-22 00:00:00.000
2233,5942,20.797,14,2021-04-23 00:00:00.000
2234,5700,19.95,11,2021-04-24 00:00:00.000
2235,5970,20.895,13,2021-04-25 00:00:00.000
2236,10217,35.7595,71,2021-04-26 00:00:00.000
2237,6375,22.3125,5,2021-04-27 00:00:00.000
2238,6683,23.3905,8,2021-04-28 00:00:00.000
2239,5900,20.650000000000002,6,2021-04-29 00:00:00.000
2240,6528,22.848,10,2021-04-30 00:00:00.000
2241,6450,22.575,14,2021-05-01 00:00:00.000
2242,6178,21.623,95,2021-05-02 00:00:00.000
2243,6800,23.8,123,2021-05-03 00:00:00.000
2244,6884,24.094,27,2021-05-04 00:00:00.000
2245,6921,24.2235,16,2021-05-05 00:00:00.000
2246,7014,24.549,11,2021-05-06 00:00:00.000
2247,7159,25.0565,15,2021-05-07 00:00:00.000
2248,7289,25.5115,32,2021-05-08 00:00:00.000
2249,7718,27.013,92,2021-05-09 00:00:00.000
2250,7792,27.272000000000002,80,2021-05-10 00:00:00.000
2251,7587,26.5545,77,2021-05-11 00:00:00.000
2252,7629,26.7015,70,2021-05-12 00:00:00.000
2253,7629,26.7015,87,2021-05-13 00:00:00.000
2254,7592,26.572,103,2021-05-14 00:00:00.000
2255,8178,28.623,99,2021-05-15 00:00:00.000
2256,8448,29.568,75,2021-05-16 00:00:00.000
2257,8269,28.9415,88,2021-05-17 00:00:00.000
2258,7245,25.3575,167,2021-05-18 00:00:00.000
2259,6306,22.071,26,2021-05-19 00:00:00.000
2260,7126,24.941,29,2021-05-20 00:00:00.000
2261,6947,24.3145,32,2021-05-21 00:00:00.000
2262,6840,23.94,34,2021-05-22 00:00:00.000
2263,6620,23.17,23,2021-05-23 00:00:00.000
2264,7397,25.8895,26,2021-05-24 00:00:00.000
2265,7488,26.208000000000002,26,2021-05-25 00:00:00.000
2266,7423,25.9805,22,2021-05-26 00:00:00.000
2267,7218,25.263,29,2021-05-27 00:00:00.000
2268,9856,34.496,87,2021-05-28 00:00:00.000
2269,10656,37.296,70,2021-05-29 00:00:00.000
2270,8164,28.574,32,2021-05-30 00:00:00.000
2271,7768,27.188,26,2021-05-31 00:00:00.000
2272,7343,25.7005,25,2021-06-01 00:00:00.000
2273,7962,27.867,18,2021-06-02 00:00:00.000
2274,8012,28.042,24,2021-06-03 00:00:00.000
2275,7902,27.657,23,2021-06-04 00:00:00.000
2276,7597,26.5895,96,2021-06-05 00:00:00.000
2277,7704,26.964000000000002,74,2021-06-06 00:00:00.000
2278,7710,26.985,89,2021-06-07 00:00:00.000
2279,7729,27.0515,79,2021-06-08 00:00:00.000
2280,7613,26.645500000000002,72,2021-06-09 00:00:00.000
2281,7674,26.859,69,2021-06-10 00:00:00.000
2282,7454,26.089000000000002,73,2021-06-11 00:00:00.000
2283,11122,38.927,79,2021-06-12 00:00:00.000
2284,7033,24.6155,27,2021-06-13 00:00:00.000
2285,7533,26.3655,21,2021-06-14 00:00:00.000
2286,7556,26.446,51,2021-06-15 00:00:00.000
2287,9699,33.9465,55,2021-06-16 00:00:00.000
2288,7190,25.165,89,2021-06-17 00:00:00.000
2289,11178,39.123,76,2021-06-18 00:00:00.000
2290,10507,36.7745,88,2021-06-19 00:00:00.000
2291,10904,38.164,54,2021-06-20 00:00:00.000
2292,9393,32.8755,62,2021-06-21 00:00:00.000
2293,11187,39.1545,76,2021-06-22 00:00:00.000
2294,6891,24.1185,95,2021-06-23 00:00:00.000
2295,7248,25.368000000000002,70,2021-06-24 00:00:00.000
2296,7730,27.055,60,2021-06-25 00:00:00.000
2297,7842,27.447,71,2021-06-26 00:00:00.000
2298,7504,26.264,59,2021-06-27 00:00:00.000
2299,8021,28.0735,68,2021-06-28 00:00:00.000
2300,8082,28.287,64,2021-06-29 00:00:00.000
2301,8055,28.1925,72,2021-06-30 00:00:00.000
2302,8264,28.924,85,2021-07-01 00:00:00.000
2303,8865,31.0275,82,2021-07-02 00:00:00.000
2304,8504,29.764,68,2021-07-03 00:00:00.000
2305,8272,28.952,80,2021-07-04 00:00:00.000
2306,8041,28.1435,77,2021-07-05 00:00:00.000
2307,7521,26.3235,84,2021-07-06 00:00:00.000
2308,8011,28.0385,77,2021-07-07 00:00:00.000
2309,8091,28.3185,69,2021-07-08 00:00:00.000
2310,7857,27.4995,84,2021-07-09 00:00:00.000
2311,7749,27.1215,72,2021-07-10 00:00:00.000
2312,7437,26.029500000000002,82,2021-07-11 00:00:00.000
2313,7554,26.439,90,2021-07-12 00:00:00.000
2314,7445,26.0575,97,2021-07-13 00:00:00.000
2315,7385,25.8475,75,2021-07-14 00:00:00.000
2316,7772,27.202,71,2021-07-15 00:00:00.000
2317,9547,33.414500000000004,90,2021-07-16 00:00:00.000
2318,7506,26.271,66,2021-07-17 00:00:00.000
2319,7660,26.810000000000002,108,2021-07-18 00:00:00.000
2320,7871,27.5485,79,2021-07-19 00:00:00.000
2321,7701,26.953500000000002,95,2021-07-20 00:00:00.000
2322,7626,26.691,83,2021-07-21 00:00:00.000
2323,10455,36.5925,96,2021-07-22 00:00:00.000
2324,10022,35.077,69,2021-07-23 00:00:00.000
2325,10637,37.2295,63,2021-07-24 00:00:00.000
2326,9953,34.8355,78,2021-07-25 00:00:00.000
2327,10209,35.731500000000004,65,2021-07-26 00:00:00.000
2328,9887,34.6045,58,2021-07-27 00:00:00.000
2329,11204,39.214,57,2021-07-28 00:00:00.000
2330,11092,38.822,59,2021-07-29 00:00:00.000
2331,7244,25.354,74,2021-07-30 00:00:00.000
2332,7237,25.3295,100,2021-07-31 00:00:00.000
2333,7758,27.153000000000002,83,2021-08-01 00:00:00.000
2334,8296,29.036,97,2021-08-02 00:00:00.000
2335,7397,25.8895,83,2021-08-03 00:00:00.000
2336,10479,36.6765,73,2021-08-04 00:00:00.000
2337,7524,26.334,87,2021-08-05 00:00:00.000
2338,7281,25.4835,114,2021-08-06 00:00:00.000
2339,7249,25.3715,93,2021-08-07 00:00:00.000
2340,9448,33.068,59,2021-08-08 00:00:00.000
2341,8274,28.959,85,2021-08-09 00:00:00.000
2342,5533,19.3655,77,2021-08-10 00:00:00.000
2343,9980,34.93,64,2021-08-11 00:00:00.000
2344,10811,37.8385,79,2021-08-12 00:00:00.000
2345,10327,36.1445,85,2021-08-13 00:00:00.000
2346,12016,42.056,94,2021-08-14 00:00:00.000
2347,12016,42.056,94,2021-08-15 00:00:00.000
2348,11880,41.58,74,2021-08-16 00:00:00.000
2349,11253,39.3855,60,2021-08-17 00:00:00.000
2350,8077,28.2695,85,2021-08-18 00:00:00.000
2351,9677,33.8695,85,2021-08-19 00:00:00.000
2352,9029,31.6015,78,2021-08-20 00:00:00.000
2353,7461,26.113500000000002,84,2021-08-21 00:00:00.000
2354,5269,18.4415,85,2021-08-22 00:00:00.000
2355,7116,24.906,75,2021-08-23 00:00:00.000
2356,7338,25.683,66,2021-08-24 00:00:00.000
2357,7204,25.214000000000002,97,2021-08-25 00:00:00.000
2358,7041,24.6435,66,2021-08-26 00:00:00.000
2359,6758,23.653000000000002,109,2021-08-27 00:00:00.000
2360,6907,24.174500000000002,106,2021-08-28 00:00:00.000
2361,6760,23.66,98,2021-08-29 00:00:00.000
2362,6517,22.8095,96,2021-08-30 00:00:00.000
2363,6690,23.415,66,2021-08-31 00:00:00.000
2364,6658,23.303,67,2021-09-01 00:00:00.000
2365,5826,20.391000000000002,72,2021-09-02 00:00:00.000
2366,6506,22.771,77,2021-09-03 00:00:00.000
2367,6372,22.302,89,2021-09-04 00:00:00.000
2368,6094,21.329,97,2021-09-05 00:00:00.000
2369,6317,22.1095,101,2021-09-06 00:00:00.000
2370,6116,21.406,82,2021-09-07 00:00:00.000
2371,6367,22.2845,72,2021-09-08 00:00:00.000
2372,6599,23.0965,72,2021-09-09 00:00:00.000
2373,6187,21.6545,75,2021-09-10 00:00:00.000
2374,6316,22.106,26,2021-09-11 00:00:00.000
2375,11187,39.1545,76,2021-09-12 00:00:00.000
2376,5505,19.267500000000002,18,2021-09-13 00:00:00.000
2377,6362,22.267,22,2021-09-14 00:00:00.000
2378,5957,20.8495,30,2021-09-15 00:00:00.000
2379,6027,21.0945,31,2021-09-16 00:00:00.000
2380,6578,23.023,22,2021-09-17 00:00:00.000
2381,6030,21.105,41,2021-09-18 00:00:00.000
2382,6145,21.5075,21,2021-09-19 00:00:00.000
2383,11332,39.662,50,2021-09-20 00:00:00.000
2384,5546,19.411,24,2021-09-21 00:00:00.000
2385,11851,41.478500000000004,98,2021-09-22 00:00:00.000
2386,10156,35.546,90,2021-09-23 00:00:00.000
2387,6697,23.4395,16,2021-09-24 00:00:00.000
2388,6653,23.2855,30,2021-09-25 00:00:00.000
2389,4902,17.157,25,2021-09-26 00:00:00.000
2390,2771,9.698500000000001,178,2021-09-27 00:00:00.000
2391,5382,18.837,71,2021-09-28 00:00:00.000
2392,5638,19.733,78,2021-09-29 00:00:00.000
2393,5616,19.656,79,2021-09-30 00:00:00.000
2394,5421,18.9735,247,2021-10-01 00:00:00.000
2395,5850,20.475,179,2021-10-02 00:00:00.000
2396,5716,20.006,153,2021-10-03 00:00:00.000
2397,5744,20.104,85,2021-10-04 00:00:00.000
2398,5807,20.3245,81,2021-10-05 00:00:00.000
2399,6538,22.883,88,2021-10-06 00:00:00.000
2400,6014,21.049,87,2021-10-07 00:00:00.000
2401,6231,21.808500000000002,87,2021-10-08 00:00:00.000
2402,6276,21.966,124,2021-10-09 00:00:00.000
2403,6397,22.3895,91,2021-10-10 00:00:00.000
2404,6512,22.792,89,2021-10-11 00:00:00.000
2405,6601,23.1035,67,2021-10-12 00:00:00.000
2406,6257,21.8995,61,2021-10-13 00:00:00.000
2407,6604,23.114,86,2021-10-14 00:00:00.000
2408,7105,24.8675,81,2021-10-15 00:00:00.000
2409,6729,23.5515,71,2021-10-16 00:00:00.000
2410,7085,24.7975,108,2021-10-17 00:00:00.000
2411,6953,24.3355,70,2021-10-18 00:00:00.000
2412,6872,24.052,76,2021-10-19 00:00:00.000
2413,6808,23.828,68,2021-10-20 00:00:00.000
2414,7424,25.984,80,2021-10-21 00:00:00.000
2415,7642,26.747,81,2021-10-22 00:00:00.000
2416,7132,24.962,109,2021-10-23 00:00:00.000
2417,6820,23.87,94,2021-10-24 00:00:00.000
2418,6682,23.387,81,2021-10-25 00:00:00.000
2419,6526,22.841,65,2021-10-26 00:00:00.000
2420,7080,24.78,69,2021-10-27 00:00:00.000
2421,7144,25.004,40,2021-10-28 00:00:00.000
2422,7597,26.5895,1,2021-10-29 00:00:00.000
2423,7725,27.0375,73,2021-10-31 00:00:00.000
2424,8035,28.122500000000002,86,2021-11-01 00:00:00.000
2425,8228,28.798000000000002,95,2021-11-02 00:00:00.000
2426,8537,29.8795,82,2021-11-03 00:00:00.000
2427,8531,29.8585,85,2021-11-04 00:00:00.000
2428,8497,29.7395,91,2021-11-05 00:00:00.000
2429,8723,30.5305,97,2021-11-06 00:00:00.000
2430,8467,29.6345,89,2021-11-07 00:00:00.000
2431,8245,28.8575,94,2021-11-08 00:00:00.000
2432,9047,31.6645,90,2021-11-09 00:00:00.000
2433,9316,32.606,92,2021-11-10 00:00:00.000
2434,9373,32.8055,75,2021-11-11 00:00:00.000
2435,9806,34.321,90,2021-11-12 00:00:00.000
2436,9504,33.264,94,2021-11-13 00:00:00.000
2437,9869,34.5415,65,2021-11-14 00:00:00.000
2438,9288,32.508,86,2021-11-15 00:00:00.000
2439,9544,33.404,47,2021-11-16 00:00:00.000
2440,9528,33.348,57,2021-11-17 00:00:00.000
2441,10251,35.8785,62,2021-11-18 00:00:00.000
2442,9724,34.034,63,2021-11-19 00:00:00.000
2443,9826,34.391,75,2021-11-20 00:00:00.000
2444,9803,34.3105,71,2021-11-21 00:00:00.000
2445,9521,33.3235,59,2021-11-22 00:00:00.000
2446,10000,35,59,2021-11-23 00:00:00.000
2447,10162,35.567,56,2021-11-24 00:00:00.000
2448,9720,34.02,72,2021-11-25 00:00:00.000
2449,10198,35.693,93,2021-11-26 00:00:00.000
2450,9970,34.895,73,2021-11-27 00:00:00.000
2451,9644,33.754,85,2021-11-28 00:00:00.000
2452,10018,35.063,55,2021-11-29 00:00:00.000
2453,10048,35.168,49,2021-11-30 00:00:00.000
2454,9948,34.818,48,2021-12-01 00:00:00.000
2455,10472,36.652,53,2021-12-02 00:00:00.000
2456,10795,37.7825,78,2021-12-03 00:00:00.000
2457,10877,38.0695,82,2021-12-04 00:00:00.000
2458,10188,35.658,79,2021-12-05 00:00:00.000
2459,9699,33.9465,55,2021-12-06 00:00:00.000
2460,9563,33.4705,51,2021-12-07 00:00:00.000
2461,10004,35.014,57,2021-12-08 00:00:00.000
2462,9937,34.7795,64,2021-12-09 00:00:00.000
2463,9822,34.377,66,2021-12-10 00:00:00.000
2464,9794,34.279,56,2021-12-11 00:00:00.000
2465,9844,34.454,85,2021-12-12 00:00:00.000
2466,10162,35.567,58,2021-12-13 00:00:00.000
2467,10335,36.1725,73,2021-12-14 00:00:00.000
2468,11825,41.3875,80,2021-12-15 00:00:00.000
2469,10989,38.4615,61,2021-12-16 00:00:00.000
2470,9995,34.9825,72,2021-12-17 00:00:00.000
2471,9940,34.79,89,2021-12-18 00:00:00.000
2472,10136,35.476,70,2021-12-19 00:00:00.000
2473,8965,31.3775,77,2021-12-20 00:00:00.000
2474,8599,30.0965,71,2021-12-21 00:00:00.000
2475,8632,30.212,69,2021-12-22 00:00:00.000
2476,8087,28.3045,71,2021-12-23 00:00:00.000
2477,9083,31.7905,112,2021-12-24 00:00:00.000
2478,10506,36.771,223,2021-12-25 00:00:00.000
2479,11002,38.507,136,2021-12-26 00:00:00.000
2480,11115,38.9025,108,2021-12-27 00:00:00.000
2481,10772,37.702,105,2021-12-28 00:00:00.000
2482,10977,38.4195,100,2021-12-29 00:00:00.000
2483,10754,37.639,99,2021-12-30 00:00:00.000
2484,10507,36.7745,88,2021-12-31 00:00:00.000
2485,10827,37.8945,97,2022-01-01 00:00:00.000
2486,10687,37.4045,92,2022-01-02 00:00:00.000
2487,9875,34.5625,87,2022-01-03 00:00:00.000
2488,10656,37.296,70,2022-01-04 00:00:00.000
2489,10560,36.96,107,2022-01-05 00:00:00.000
2490,11851,41.478500000000004,98,2022-01-06 00:00:00.000
2491,11031,38.6085,92,2022-01-07 00:00:00.000
2492,11699,40.9465,122,2022-01-08 00:00:00.000
2493,11219,39.2665,93,2022-01-09 00:00:00.000
2494,11764,41.174,86,2022-01-10 00:00:00.000
2495,12283,42.990500000000004,75,2022-01-11 00:00:00.000
2496,12373,43.3055,77,2022-01-12 00:00:00.000
2497,11915,41.7025,50,2022-01-13 00:00:00.000
2498,10966,38.381,93,2022-01-14 00:00:00.000
2499,12096,42.336,95,2022-01-15 00:00:00.000
2500,11865,41.5275,86,2022-01-16 00:00:00.000
2501,11178,39.123,76,2022-01-17 00:00:00.000
2502,11805,41.3175,77,2022-01-18 00:00:00.000
2503,12329,43.1515,65,2022-01-19 00:00:00.000
2504,11575,40.5125,69,2022-01-20 00:00:00.000
2505,11056,38.696,68,2022-01-21 00:00:00.000
2506,10634,37.219,108,2022-01-22 00:00:00.000
2507,9861,34.5135,73,2022-01-23 00:00:00.000
2508,10594,37.079,68,2022-01-24 00:00:00.000
2509,11092,38.822,59,2022-01-25 00:00:00.000
2510,10568,36.988,61,2022-01-26 00:00:00.000
2511,10958,38.353,58,2022-01-27 00:00:00.000
2512,11791,41.2685,71,2022-01-28 00:00:00.000
2513,11416,39.956,99,2022-01-29 00:00:00.000
2514,12163,42.5705,67,2022-01-30 00:00:00.000
2515,10229,35.8015,98,2022-01-31 00:00:00.000
2516,10217,35.7595,71,2022-02-01 00:00:00.000
2517,10977,38.4195,64,2022-02-02 00:00:00.000
2518,11118,38.913000000000004,67,2022-02-03 00:00:00.000
2519,10645,37.2575,86,2022-02-04 00:00:00.000
2520,10856,37.996,85,2022-02-05 00:00:00.000
2521,11187,39.1545,76,2022-02-06 00:00:00.000
2522,11204,39.214,57,2022-02-07 00:00:00.000
2523,10637,37.2295,63,2022-02-08 00:00:00.000
2524,10764,37.674,58,2022-02-09 00:00:00.000
2525,10357,36.2495,66,2022-02-10 00:00:00.000
2526,10479,36.6765,73,2022-02-11 00:00:00.000
2527,10178,35.623,90,2022-02-12 00:00:00.000
2528,10455,36.5925,96,2022-02-13 00:00:00.000
2529,10140,35.49,85,2022-02-14 00:00:00.000
2530,10209,35.731500000000004,65,2022-02-15 00:00:00.000
2531,9980,34.93,64,2022-02-16 00:00:00.000
