"index","average_price","devex value (USD)","volume","date"
520,29772,104.202,5,2020-06-02 00:00:00.000
521,27358,95.753,7,2020-06-03 00:00:00.000
522,27500,96.25,5,2020-06-04 00:00:00.000
523,31241,109.3435,1,2020-06-05 00:00:00.000
524,28734,100.569,16,2020-06-06 00:00:00.000
525,27583,96.54050000000001,27,2020-06-07 00:00:00.000
526,20000,70,4,2020-06-08 00:00:00.000
527,30997,108.4895,4,2020-06-09 00:00:00.000
528,29997,104.9895,1,2020-06-10 00:00:00.000
529,29445,103.0575,26,2020-06-11 00:00:00.000
530,28625,100.1875,5,2020-06-12 00:00:00.000
531,20000,70,2,2020-06-13 00:00:00.000
532,16115,56.4025,7,2020-06-14 00:00:00.000
533,30000,105,4,2020-06-15 00:00:00.000
534,27000,94.5,6,2020-06-16 00:00:00.000
535,31000,108.5,3,2020-06-17 00:00:00.000
536,28000,98,2,2020-06-18 00:00:00.000
537,27511,96.2885,12,2020-06-19 00:00:00.000
538,31000,108.5,5,2020-06-20 00:00:00.000
539,30562,106.967,12,2020-06-21 00:00:00.000
540,29750,104.125,4,2020-06-22 00:00:00.000
541,29329,102.6515,19,2020-06-23 00:00:00.000
542,29085,101.7975,34,2020-06-24 00:00:00.000
543,28199,98.6965,31,2020-06-25 00:00:00.000
544,31123,108.93050000000001,32,2020-06-26 00:00:00.000
545,25820,90.37,3,2020-06-27 00:00:00.000
546,33992,118.97200000000001,2,2020-06-28 00:00:00.000
547,32564,113.974,5,2020-06-29 00:00:00.000
548,29712,103.992,6,2020-06-30 00:00:00.000
549,29999,104.9965,5,2020-07-01 00:00:00.000
550,9654,33.789,4,2020-07-02 00:00:00.000
551,29780,104.23,6,2020-07-03 00:00:00.000
552,31849,111.4715,4,2020-07-04 00:00:00.000
553,32600,114.10000000000001,3,2020-07-05 00:00:00.000
554,30125,105.4375,16,2020-07-06 00:00:00.000
555,29857,104.4995,3,2020-07-07 00:00:00.000
556,32100,112.35000000000001,2,2020-07-08 00:00:00.000
557,28000,98,3,2020-07-09 00:00:00.000
558,34640,121.24000000000001,4,2020-07-10 00:00:00.000
559,30500,106.75,7,2020-07-11 00:00:00.000
560,28748,100.618,6,2020-07-12 00:00:00.000
561,29910,104.685,6,2020-07-13 00:00:00.000
562,29994,104.979,2,2020-07-14 00:00:00.000
563,28428,99.498,2,2020-07-15 00:00:00.000
564,30437,106.5295,5,2020-07-16 00:00:00.000
565,28998,101.49300000000001,2,2020-07-17 00:00:00.000
566,22599,79.0965,7,2020-07-18 00:00:00.000
567,30249,105.8715,5,2020-07-19 00:00:00.000
568,16299,57.0465,7,2020-07-20 00:00:00.000
569,30944,108.304,5,2020-07-21 00:00:00.000
570,30400,106.4,3,2020-07-22 00:00:00.000
571,31000,108.5,3,2020-07-23 00:00:00.000
572,28310,99.08500000000001,5,2020-07-24 00:00:00.000
573,30220,105.77,4,2020-07-25 00:00:00.000
574,28250,98.875,3,2020-07-26 00:00:00.000
575,29342,102.697,13,2020-07-27 00:00:00.000
576,31000,108.5,3,2020-07-28 00:00:00.000
577,30934,108.269,16,2020-07-29 00:00:00.000
578,26012,91.042,6,2020-07-30 00:00:00.000
579,30249,105.8715,7,2020-07-31 00:00:00.000
580,29564,103.474,3,2020-08-01 00:00:00.000
581,21052,73.682,17,2020-08-02 00:00:00.000
582,18000,63,3,2020-08-03 00:00:00.000
583,29200,102.2,3,2020-08-04 00:00:00.000
584,23200,81.2,7,2020-08-05 00:00:00.000
585,29943,104.8005,6,2020-08-06 00:00:00.000
586,31966,111.881,3,2020-08-07 00:00:00.000
587,30898,108.143,21,2020-08-08 00:00:00.000
588,30726,107.541,27,2020-08-09 00:00:00.000
589,29609,103.6315,29,2020-08-10 00:00:00.000
590,29327,102.64450000000001,27,2020-08-11 00:00:00.000
591,30096,105.336,23,2020-08-12 00:00:00.000
592,30762,107.667,29,2020-08-13 00:00:00.000
593,29552,103.432,30,2020-08-14 00:00:00.000
594,31197,109.1895,23,2020-08-15 00:00:00.000
595,30590,107.065,24,2020-08-16 00:00:00.000
596,33023,115.5805,22,2020-08-17 00:00:00.000
597,29974,104.909,35,2020-08-18 00:00:00.000
598,33032,115.61200000000001,29,2020-08-19 00:00:00.000
599,30425,106.4875,3,2020-08-20 00:00:00.000
600,30768,107.688,12,2020-08-21 00:00:00.000
601,30497,106.7395,6,2020-08-22 00:00:00.000
602,36501,127.7535,4,2020-08-23 00:00:00.000
603,34039,119.1365,12,2020-08-24 00:00:00.000
604,31724,111.034,15,2020-08-25 00:00:00.000
605,32000,112,4,2020-08-26 00:00:00.000
606,30999,108.4965,2,2020-08-27 00:00:00.000
607,31550,110.425,1,2020-08-28 00:00:00.000
608,34666,121.331,3,2020-08-29 00:00:00.000
609,36207,126.7245,17,2020-08-30 00:00:00.000
610,31619,110.6665,3,2020-08-31 00:00:00.000
611,29000,101.5,4,2020-09-01 00:00:00.000
612,35899,125.6465,5,2020-09-02 00:00:00.000
613,35000,122.5,4,2020-09-03 00:00:00.000
614,36000,126,5,2020-09-04 00:00:00.000
615,35966,125.881,4,2020-09-05 00:00:00.000
616,39497,138.2395,5,2020-09-06 00:00:00.000
617,36400,127.4,3,2020-09-07 00:00:00.000
618,33900,118.65,4,2020-09-08 00:00:00.000
619,34071,119.2485,12,2020-09-09 00:00:00.000
620,20372,71.302,6,2020-09-10 00:00:00.000
621,36966,129.381,4,2020-09-11 00:00:00.000
622,33157,116.04950000000001,27,2020-09-12 00:00:00.000
623,35659,124.8065,5,2020-09-13 00:00:00.000
624,35999,125.9965,4,2020-09-14 00:00:00.000
625,26251,91.8785,18,2020-09-15 00:00:00.000
626,34447,120.56450000000001,15,2020-09-16 00:00:00.000
627,1,0.0035,1,2020-09-17 00:00:00.000
628,37372,130.802,4,2020-09-18 00:00:00.000
629,37854,132.489,5,2020-09-19 00:00:00.000
630,39750,139.125,2,2020-09-20 00:00:00.000
631,38000,133,2,2020-09-21 00:00:00.000
632,35449,124.0715,5,2020-09-22 00:00:00.000
633,39250,137.375,5,2020-09-23 00:00:00.000
634,38167,133.5845,10,2020-09-24 00:00:00.000
635,36500,127.75,3,2020-09-25 00:00:00.000
636,39500,138.25,1,2020-09-26 00:00:00.000
637,33333,116.66550000000001,4,2020-09-27 00:00:00.000
638,35500,124.25,2,2020-09-28 00:00:00.000
639,37247,130.3645,17,2020-09-29 00:00:00.000
640,33833,118.41550000000001,10,2020-09-30 00:00:00.000
641,32599,114.0965,7,2020-10-01 00:00:00.000
642,32000,112,4,2020-10-02 00:00:00.000
643,24683,86.3905,24,2020-10-03 00:00:00.000
644,27854,97.489,10,2020-10-04 00:00:00.000
645,28900,101.15,3,2020-10-05 00:00:00.000
646,14500,50.75,5,2020-10-06 00:00:00.000
647,28116,98.406,7,2020-10-07 00:00:00.000
648,19667,68.8345,8,2020-10-08 00:00:00.000
649,29923,104.7305,5,2020-10-09 00:00:00.000
650,27254,95.389,21,2020-10-10 00:00:00.000
651,28266,98.931,34,2020-10-11 00:00:00.000
652,28431,99.5085,31,2020-10-12 00:00:00.000
653,29970,104.895,22,2020-10-13 00:00:00.000
654,28741,100.5935,33,2020-10-14 00:00:00.000
655,31000,108.5,3,2020-10-15 00:00:00.000
656,30000,105,2,2020-10-16 00:00:00.000
657,32175,112.6125,12,2020-10-17 00:00:00.000
658,30649,107.2715,34,2020-10-18 00:00:00.000
659,28681,100.3835,27,2020-10-19 00:00:00.000
660,32455,113.5925,9,2020-10-20 00:00:00.000
661,33000,115.5,1,2020-10-21 00:00:00.000
662,31700,110.95,2,2020-10-22 00:00:00.000
663,30435,106.52250000000001,36,2020-10-23 00:00:00.000
664,28735,100.5725,31,2020-10-24 00:00:00.000
665,30345,106.2075,26,2020-10-25 00:00:00.000
666,31500,110.25,3,2020-10-26 00:00:00.000
667,30424,106.48400000000001,3,2020-10-27 00:00:00.000
668,30000,105,4,2020-10-28 00:00:00.000
669,29799,104.29650000000001,4,2020-10-29 00:00:00.000
670,29000,101.5,2,2020-10-30 00:00:00.000
671,32500,113.75,3,2020-10-31 00:00:00.000
672,33589,117.56150000000001,15,2020-11-01 00:00:00.000
673,31075,108.7625,14,2020-11-02 00:00:00.000
674,36500,127.75,1,2020-11-03 00:00:00.000
675,28250,98.875,5,2020-11-04 00:00:00.000
676,33998,118.99300000000001,2,2020-11-05 00:00:00.000
677,38999,136.4965,6,2020-11-06 00:00:00.000
678,41150,144.025,3,2020-11-07 00:00:00.000
679,43900,153.65,3,2020-11-08 00:00:00.000
680,39669,138.8415,10,2020-11-09 00:00:00.000
681,45000,157.5,4,2020-11-10 00:00:00.000
682,43000,150.5,3,2020-11-11 00:00:00.000
683,44421,155.4735,14,2020-11-12 00:00:00.000
684,44000,154,2,2020-11-13 00:00:00.000
685,44709,156.4815,15,2020-11-14 00:00:00.000
686,45800,160.3,5,2020-11-15 00:00:00.000
687,42709,149.4815,4,2020-11-16 00:00:00.000
688,46187,161.6545,11,2020-11-17 00:00:00.000
689,43000,150.5,3,2020-11-18 00:00:00.000
690,44500,155.75,5,2020-11-19 00:00:00.000
691,45000,157.5,1,2020-11-20 00:00:00.000
692,41330,144.655,4,2020-11-21 00:00:00.000
693,42666,149.33100000000002,3,2020-11-22 00:00:00.000
694,40000,140,1,2020-11-23 00:00:00.000
695,45699,159.94650000000001,6,2020-11-24 00:00:00.000
696,46500,162.75,1,2020-11-25 00:00:00.000
697,38996,136.486,3,2020-11-26 00:00:00.000
698,52974,185.409,3,2020-11-27 00:00:00.000
699,51145,179.0075,13,2020-11-28 00:00:00.000
700,45000,157.5,2,2020-11-29 00:00:00.000
701,54727,191.5445,3,2020-11-30 00:00:00.000
702,55999,195.9965,3,2020-12-01 00:00:00.000
703,60335,211.1725,8,2020-12-02 00:00:00.000
704,56800,198.8,9,2020-12-03 00:00:00.000
705,65599,229.5965,10,2020-12-04 00:00:00.000
706,67448,236.068,15,2020-12-05 00:00:00.000
707,120484,421.694,28,2020-12-06 00:00:00.000
708,108342,379.197,18,2020-12-07 00:00:00.000
709,63000,220.5,2,2020-12-08 00:00:00.000
710,55000,192.5,2,2020-12-09 00:00:00.000
711,61999,216.9965,4,2020-12-10 00:00:00.000
712,59527,208.3445,10,2020-12-11 00:00:00.000
713,57143,200.00050000000002,4,2020-12-12 00:00:00.000
714,58562,204.967,10,2020-12-13 00:00:00.000
715,55749,195.1215,7,2020-12-14 00:00:00.000
716,59000,206.5,2,2020-12-15 00:00:00.000
717,59699,208.94650000000001,1,2020-12-16 00:00:00.000
718,36267,126.9345,4,2020-12-17 00:00:00.000
719,59999,209.9965,2,2020-12-18 00:00:00.000
720,55833,195.4155,4,2020-12-19 00:00:00.000
721,61997,216.9895,2,2020-12-20 00:00:00.000
722,56000,196,2,2020-12-21 00:00:00.000
723,60088,210.308,11,2020-12-22 00:00:00.000
724,52179,182.6265,18,2020-12-23 00:00:00.000
725,63998,223.993,5,2020-12-24 00:00:00.000
726,63000,220.5,4,2020-12-25 00:00:00.000
727,41167,144.0845,7,2020-12-26 00:00:00.000
728,62376,218.316,14,2020-12-27 00:00:00.000
729,55531,194.3585,57,2020-12-28 00:00:00.000
730,60688,212.40800000000002,37,2020-12-29 00:00:00.000
731,62364,218.274,27,2020-12-30 00:00:00.000
732,66356,232.246,24,2020-12-31 00:00:00.000
733,69878,244.573,14,2021-01-01 00:00:00.000
734,68632,240.21200000000002,4,2021-01-02 00:00:00.000
735,64700,226.45000000000002,3,2021-01-03 00:00:00.000
736,30000,105,3,2021-01-04 00:00:00.000
737,62000,217,2,2021-01-05 00:00:00.000
738,65863,230.5205,8,2021-01-06 00:00:00.000
739,61950,216.82500000000002,4,2021-01-07 00:00:00.000
740,56048,196.168,11,2021-01-08 00:00:00.000
741,70000,245,4,2021-01-09 00:00:00.000
742,74800,261.8,3,2021-01-10 00:00:00.000
743,68589,240.0615,15,2021-01-11 00:00:00.000
744,72000,252,4,2021-01-12 00:00:00.000
745,74999,262.4965,6,2021-01-13 00:00:00.000
746,67271,235.4485,13,2021-01-14 00:00:00.000
747,72966,255.381,7,2021-01-15 00:00:00.000
748,70333,246.1655,5,2021-01-16 00:00:00.000
749,69622,243.677,8,2021-01-17 00:00:00.000
750,68543,239.9005,25,2021-01-18 00:00:00.000
751,72080,252.28,9,2021-01-19 00:00:00.000
752,74749,261.6215,4,2021-01-20 00:00:00.000
753,75000,262.5,4,2021-01-21 00:00:00.000
754,69802,244.30700000000002,6,2021-01-22 00:00:00.000
755,61629,215.7015,8,2021-01-23 00:00:00.000
756,73921,258.7235,15,2021-01-24 00:00:00.000
757,65462,229.11700000000002,10,2021-01-25 00:00:00.000
758,72391,253.3685,5,2021-01-26 00:00:00.000
759,70000,245,5,2021-01-27 00:00:00.000
760,126333,442.1655,11,2021-01-28 00:00:00.000
761,63275,221.4625,21,2021-01-29 00:00:00.000
762,70999,248.4965,4,2021-01-30 00:00:00.000
763,68000,238,6,2021-01-31 00:00:00.000
764,71645,250.7575,16,2021-02-01 00:00:00.000
765,65316,228.606,39,2021-02-02 00:00:00.000
766,63241,221.3435,40,2021-02-03 00:00:00.000
767,67387,235.8545,44,2021-02-04 00:00:00.000
768,74079,259.2765,29,2021-02-05 00:00:00.000
769,70626,247.191,50,2021-02-06 00:00:00.000
770,78633,275.2155,23,2021-02-07 00:00:00.000
771,73398,256.89300000000003,36,2021-02-08 00:00:00.000
772,77067,269.7345,29,2021-02-09 00:00:00.000
773,65000,227.5,6,2021-02-10 00:00:00.000
774,77405,270.9175,11,2021-02-11 00:00:00.000
775,70645,247.2575,24,2021-02-12 00:00:00.000
776,88500,309.75,6,2021-02-13 00:00:00.000
777,94999,332.4965,3,2021-02-14 00:00:00.000
778,100000,350,8,2021-02-15 00:00:00.000
779,110000,385,4,2021-02-16 00:00:00.000
780,113000,395.5,2,2021-02-17 00:00:00.000
781,105000,367.5,2,2021-02-18 00:00:00.000
782,106500,372.75,2,2021-02-19 00:00:00.000
783,103000,360.5,2,2021-02-20 00:00:00.000
784,84670,296.345,14,2021-02-21 00:00:00.000
785,98000,343,1,2021-02-22 00:00:00.000
786,96817,338.8595,11,2021-02-23 00:00:00.000
787,94500,330.75,3,2021-02-24 00:00:00.000
788,84625,296.1875,7,2021-02-25 00:00:00.000
789,103250,361.375,3,2021-02-26 00:00:00.000
790,71500,250.25,1,2021-02-27 00:00:00.000
791,104939,367.2865,5,2021-02-28 00:00:00.000
792,92593,324.07550000000003,16,2021-03-01 00:00:00.000
793,95814,335.349,22,2021-03-02 00:00:00.000
794,86885,304.0975,23,2021-03-03 00:00:00.000
795,79736,279.076,33,2021-03-04 00:00:00.000
796,76053,266.1855,27,2021-03-05 00:00:00.000
797,70983,248.44050000000001,36,2021-03-06 00:00:00.000
798,83626,292.69100000000003,17,2021-03-07 00:00:00.000
799,87722,307.027,27,2021-03-08 00:00:00.000
800,83612,292.642,22,2021-03-09 00:00:00.000
801,80001,280.00350000000003,20,2021-03-10 00:00:00.000
802,83210,291.235,8,2021-03-11 00:00:00.000
803,85714,299.999,3,2021-03-12 00:00:00.000
804,97000,339.5,2,2021-03-13 00:00:00.000
805,83177,291.1195,16,2021-03-14 00:00:00.000
806,82166,287.581,4,2021-03-15 00:00:00.000
807,79950,279.825,9,2021-03-16 00:00:00.000
808,89778,314.223,10,2021-03-17 00:00:00.000
809,80786,282.75100000000003,21,2021-03-18 00:00:00.000
810,96500,337.75,2,2021-03-19 00:00:00.000
811,89999,314.9965,6,2021-03-20 00:00:00.000
812,73628,257.698,9,2021-03-21 00:00:00.000
813,72900,255.15,7,2021-03-22 00:00:00.000
814,50000,175,2,2021-03-23 00:00:00.000
815,84999,297.4965,1,2021-03-24 00:00:00.000
816,80986,283.451,12,2021-03-25 00:00:00.000
817,84400,295.40000000000003,1,2021-03-26 00:00:00.000
818,65334,228.669,10,2021-03-27 00:00:00.000
819,81175,284.1125,8,2021-03-28 00:00:00.000
820,82272,287.952,12,2021-03-29 00:00:00.000
821,78000,273,3,2021-03-30 00:00:00.000
822,75738,265.083,8,2021-03-31 00:00:00.000
823,73877,258.5695,11,2021-04-01 00:00:00.000
824,71167,249.0845,10,2021-04-02 00:00:00.000
825,63033,220.6155,4,2021-04-03 00:00:00.000
826,65714,229.999,10,2021-04-04 00:00:00.000
827,58888,206.108,1,2021-04-05 00:00:00.000
828,82119,287.4165,8,2021-04-06 00:00:00.000
829,75926,265.741,17,2021-04-07 00:00:00.000
830,75705,264.96750000000003,7,2021-04-08 00:00:00.000
831,67172,235.102,12,2021-04-09 00:00:00.000
832,82000,287,1,2021-04-10 00:00:00.000
833,76744,268.604,4,2021-04-11 00:00:00.000
834,74532,260.862,4,2021-04-12 00:00:00.000
835,51919,181.7165,12,2021-04-13 00:00:00.000
836,70362,246.267,9,2021-04-14 00:00:00.000
837,70508,246.778,12,2021-04-15 00:00:00.000
838,69000,241.5,4,2021-04-16 00:00:00.000
839,77000,269.5,4,2021-04-17 00:00:00.000
840,76466,267.63100000000003,19,2021-04-18 00:00:00.000
841,72533,253.8655,14,2021-04-19 00:00:00.000
842,78500,274.75,3,2021-04-20 00:00:00.000
843,49999,174.9965,2,2021-04-21 00:00:00.000
844,72656,254.296,14,2021-04-22 00:00:00.000
845,75000,262.5,2,2021-04-23 00:00:00.000
846,60000,210,2,2021-04-24 00:00:00.000
847,72999,255.4965,3,2021-04-25 00:00:00.000
848,67212,235.24200000000002,12,2021-04-26 00:00:00.000
849,50000,175,2,2021-04-27 00:00:00.000
850,76833,268.9155,8,2021-04-28 00:00:00.000
851,79514,278.299,7,2021-04-29 00:00:00.000
852,74999,262.4965,3,2021-04-30 00:00:00.000
853,70000,245,1,2021-05-01 00:00:00.000
854,69854,244.489,13,2021-05-02 00:00:00.000
855,66582,233.037,25,2021-05-03 00:00:00.000
856,63750,223.125,4,2021-05-04 00:00:00.000
857,63099,220.8465,9,2021-05-05 00:00:00.000
858,66697,233.4395,7,2021-05-06 00:00:00.000
859,82915,290.2025,7,2021-05-07 00:00:00.000
860,84500,295.75,2,2021-05-08 00:00:00.000
861,86271,301.9485,17,2021-05-09 00:00:00.000
862,78947,276.3145,18,2021-05-10 00:00:00.000
863,77867,272.5345,18,2021-05-11 00:00:00.000
864,78182,273.637,14,2021-05-12 00:00:00.000
865,72693,254.4255,15,2021-05-13 00:00:00.000
866,75033,262.6155,26,2021-05-14 00:00:00.000
867,84492,295.722,20,2021-05-15 00:00:00.000
868,78287,274.0045,16,2021-05-16 00:00:00.000
869,85326,298.641,15,2021-05-17 00:00:00.000
870,90229,315.80150000000003,18,2021-05-18 00:00:00.000
871,78428,274.498,8,2021-05-19 00:00:00.000
872,88333,309.1655,5,2021-05-20 00:00:00.000
873,82339,288.1865,6,2021-05-21 00:00:00.000
874,79000,276.5,5,2021-05-22 00:00:00.000
875,89046,311.661,7,2021-05-23 00:00:00.000
876,80200,280.7,5,2021-05-24 00:00:00.000
877,75693,264.9255,5,2021-05-25 00:00:00.000
878,76833,268.9155,4,2021-05-26 00:00:00.000
879,44666,156.33100000000002,6,2021-05-27 00:00:00.000
880,77950,272.825,6,2021-05-28 00:00:00.000
881,77799,272.2965,6,2021-05-29 00:00:00.000
882,82236,287.826,4,2021-05-30 00:00:00.000
883,80949,283.3215,3,2021-05-31 00:00:00.000
884,79123,276.9305,8,2021-06-01 00:00:00.000
885,86750,303.625,3,2021-06-02 00:00:00.000
886,80333,281.1655,5,2021-06-03 00:00:00.000
887,79571,278.4985,8,2021-06-04 00:00:00.000
888,69388,242.858,17,2021-06-05 00:00:00.000
889,68099,238.3465,13,2021-06-06 00:00:00.000
890,72936,255.276,14,2021-06-07 00:00:00.000
891,81133,283.9655,12,2021-06-08 00:00:00.000
892,81261,284.4135,15,2021-06-09 00:00:00.000
893,77270,270.445,11,2021-06-10 00:00:00.000
894,84534,295.869,12,2021-06-11 00:00:00.000
895,42500,148.75,3,2021-06-12 00:00:00.000
896,96237,336.8295,8,2021-06-13 00:00:00.000
897,134728,471.548,8,2021-06-14 00:00:00.000
898,95199,333.1965,11,2021-06-15 00:00:00.000
899,87000,304.5,5,2021-06-16 00:00:00.000
900,54771,191.6985,5,2021-06-17 00:00:00.000
901,79321,277.6235,18,2021-06-18 00:00:00.000
902,91042,318.647,10,2021-06-19 00:00:00.000
903,94370,330.295,17,2021-06-20 00:00:00.000
904,80592,282.072,6,2021-06-21 00:00:00.000
905,83424,291.984,4,2021-06-22 00:00:00.000
906,81737,286.0795,15,2021-06-23 00:00:00.000
907,79869,279.5415,20,2021-06-24 00:00:00.000
908,79776,279.216,13,2021-06-25 00:00:00.000
909,86913,304.1955,14,2021-06-26 00:00:00.000
910,89020,311.57,15,2021-06-27 00:00:00.000
911,79685,278.8975,18,2021-06-28 00:00:00.000
912,79962,279.867,13,2021-06-29 00:00:00.000
913,79063,276.7205,18,2021-06-30 00:00:00.000
914,85597,299.5895,18,2021-07-01 00:00:00.000
915,83636,292.726,14,2021-07-02 00:00:00.000
916,75513,264.2955,15,2021-07-03 00:00:00.000
917,86638,303.233,15,2021-07-04 00:00:00.000
918,85788,300.258,15,2021-07-05 00:00:00.000
919,84454,295.589,12,2021-07-06 00:00:00.000
920,75369,263.7915,23,2021-07-07 00:00:00.000
921,83352,291.732,23,2021-07-08 00:00:00.000
922,81812,286.342,14,2021-07-09 00:00:00.000
923,78002,273.007,11,2021-07-10 00:00:00.000
924,87100,304.85,19,2021-07-11 00:00:00.000
925,80410,281.435,12,2021-07-12 00:00:00.000
926,87341,305.69350000000003,11,2021-07-13 00:00:00.000
927,85946,300.811,21,2021-07-14 00:00:00.000
928,81656,285.796,13,2021-07-15 00:00:00.000
929,82071,287.2485,16,2021-07-16 00:00:00.000
930,87403,305.9105,16,2021-07-17 00:00:00.000
931,76889,269.1115,16,2021-07-18 00:00:00.000
932,81714,285.999,14,2021-07-19 00:00:00.000
933,77971,272.8985,21,2021-07-20 00:00:00.000
934,83433,292.01550000000003,14,2021-07-21 00:00:00.000
935,81548,285.418,11,2021-07-22 00:00:00.000
936,71699,250.94650000000001,13,2021-07-23 00:00:00.000
937,85851,300.4785,18,2021-07-24 00:00:00.000
938,78382,274.337,18,2021-07-25 00:00:00.000
939,116462,407.617,16,2021-07-26 00:00:00.000
940,80724,282.534,20,2021-07-27 00:00:00.000
941,80815,282.8525,14,2021-07-28 00:00:00.000
942,83142,290.997,14,2021-07-29 00:00:00.000
943,85839,300.4365,9,2021-07-30 00:00:00.000
944,77248,270.368,20,2021-07-31 00:00:00.000
945,82026,287.091,15,2021-08-01 00:00:00.000
946,76169,266.5915,25,2021-08-02 00:00:00.000
947,85452,299.082,16,2021-08-03 00:00:00.000
948,83227,291.2945,21,2021-08-04 00:00:00.000
949,81589,285.5615,17,2021-08-05 00:00:00.000
950,85612,299.642,14,2021-08-06 00:00:00.000
951,81673,285.8555,23,2021-08-07 00:00:00.000
952,85252,298.382,18,2021-08-08 00:00:00.000
953,76353,267.2355,12,2021-08-09 00:00:00.000
954,81920,286.72,18,2021-08-10 00:00:00.000
955,76430,267.505,12,2021-08-11 00:00:00.000
956,77654,271.789,17,2021-08-12 00:00:00.000
957,72093,252.3255,17,2021-08-13 00:00:00.000
958,72999,255.4965,12,2021-08-14 00:00:00.000
959,72457,253.5995,17,2021-08-15 00:00:00.000
960,75829,265.4015,17,2021-08-16 00:00:00.000
961,65103,227.8605,24,2021-08-17 00:00:00.000
962,71899,251.6465,20,2021-08-18 00:00:00.000
963,71784,251.244,20,2021-08-19 00:00:00.000
964,71580,250.53,22,2021-08-20 00:00:00.000
965,73350,256.725,19,2021-08-21 00:00:00.000
966,70423,246.4805,25,2021-08-22 00:00:00.000
967,63876,223.566,21,2021-08-23 00:00:00.000
968,74106,259.371,19,2021-08-24 00:00:00.000
969,72933,255.2655,20,2021-08-25 00:00:00.000
970,71699,250.94650000000001,12,2021-08-26 00:00:00.000
971,72163,252.5705,24,2021-08-27 00:00:00.000
972,66702,233.457,21,2021-08-28 00:00:00.000
973,72252,252.882,17,2021-08-29 00:00:00.000
974,68989,241.4615,21,2021-08-30 00:00:00.000
975,74877,262.0695,22,2021-08-31 00:00:00.000
976,76548,267.918,22,2021-09-01 00:00:00.000
977,70905,248.16750000000002,18,2021-09-02 00:00:00.000
978,72432,253.512,21,2021-09-03 00:00:00.000
979,65406,228.921,28,2021-09-04 00:00:00.000
980,67648,236.768,20,2021-09-05 00:00:00.000
981,66026,231.091,43,2021-09-06 00:00:00.000
982,63796,223.286,16,2021-09-07 00:00:00.000
983,59050,206.675,24,2021-09-08 00:00:00.000
984,68157,238.5495,20,2021-09-09 00:00:00.000
985,65671,229.8485,19,2021-09-10 00:00:00.000
986,63052,220.68200000000002,11,2021-09-11 00:00:00.000
987,95199,333.1965,11,2021-09-12 00:00:00.000
988,115311,403.5885,11,2021-09-13 00:00:00.000
989,60377,211.3195,9,2021-09-14 00:00:00.000
990,73990,258.96500000000003,1,2021-09-15 00:00:00.000
991,50670,177.345,10,2021-09-16 00:00:00.000
992,61999,216.9965,3,2021-09-17 00:00:00.000
993,52000,182,2,2021-09-18 00:00:00.000
994,95527,334.3445,12,2021-09-19 00:00:00.000
995,115311,403.5885,11,2021-09-20 00:00:00.000
996,107316,375.606,6,2021-09-21 00:00:00.000
997,80913,283.1955,14,2021-09-22 00:00:00.000
998,59000,206.5,7,2021-09-23 00:00:00.000
999,58251,203.8785,21,2021-09-24 00:00:00.000
1000,58853,205.9855,9,2021-09-25 00:00:00.000
1001,89737,314.0795,20,2021-09-26 00:00:00.000
1002,84736,296.576,13,2021-09-27 00:00:00.000
1003,93699,327.9465,10,2021-09-28 00:00:00.000
1004,86876,304.06600000000003,7,2021-09-29 00:00:00.000
1005,84076,294.266,16,2021-09-30 00:00:00.000
1006,107737,377.0795,11,2021-10-01 00:00:00.000
1007,47988,167.958,128,2021-10-02 00:00:00.000
1008,47724,167.034,97,2021-10-03 00:00:00.000
1009,46620,163.17000000000002,55,2021-10-04 00:00:00.000
1010,47552,166.43200000000002,53,2021-10-05 00:00:00.000
1011,47908,167.678,42,2021-10-06 00:00:00.000
1012,50869,178.0415,49,2021-10-07 00:00:00.000
1013,55480,194.18,32,2021-10-08 00:00:00.000
1014,55914,195.699,37,2021-10-09 00:00:00.000
1015,55047,192.6645,37,2021-10-10 00:00:00.000
1016,55125,192.9375,30,2021-10-11 00:00:00.000
1017,52135,182.4725,23,2021-10-12 00:00:00.000
1018,54026,189.091,20,2021-10-13 00:00:00.000
1019,52945,185.3075,27,2021-10-14 00:00:00.000
1020,54774,191.709,25,2021-10-15 00:00:00.000
1021,55460,194.11,35,2021-10-16 00:00:00.000
1022,52320,183.12,36,2021-10-17 00:00:00.000
1023,64782,226.737,40,2021-10-18 00:00:00.000
1024,57534,201.369,22,2021-10-19 00:00:00.000
1025,66159,231.5565,15,2021-10-20 00:00:00.000
1026,59099,206.8465,24,2021-10-21 00:00:00.000
1027,60988,213.458,24,2021-10-22 00:00:00.000
